"","MSA","year","FIRM","ESTB","naics_code","naics_descr"
"1179",35300,2011,90,90,"339","Miscellaneous manufacturing"
"1180",35300,2011,969,1046,"42","Wholesale trade"
"1181",35300,2011,603,662,"423","Merchant wholesalers, durable goods"
"1182",35300,2011,261,276,"424","Merchant wholesalers, nondurable goods"
"1183",35300,2011,108,108,"425","Wholesale electronic markets and agents and brokers"
"1184",35300,2011,2110,2880,"44-45","Retail trade"
"1185",35300,2011,230,278,"441","Motor vehicle and parts dealers"
"1186",35300,2011,110,146,"442","Furniture and home furnishings stores"
"1187",35300,2011,82,143,"443","Electronics and appliance stores"
"1188",35300,2011,168,197,"444","Building material and garden equipment and supplies dealers"
"1189",35300,2011,454,502,"445","Food and beverage stores"
"1190",35300,2011,101,236,"446","Health and personal care stores"
"1191",35300,2011,205,259,"447","Gasoline stations"
"1192",35300,2011,253,435,"448","Clothing and clothing accessories stores"
"1193",35300,2011,105,140,"451","Sporting goods, hobby, book, and music stores"
"1194",35300,2011,37,110,"452","General merchandise stores"
"1195",35300,2011,199,248,"453","Miscellaneous store retailers"
"1196",35300,2011,182,186,"454","Nonstore retailers"
"1197",35300,2011,341,390,"48-49","Transportation and warehousing"
"1198",35300,2011,7,7,"481","Air transportation"
"1199",35300,2011,3,4,"483","Water transportation"
"1200",35300,2011,154,163,"484","Truck transportation"
"1201",35300,2011,58,76,"485","Transit and ground passenger transportation"
"1202",35300,2011,4,6,"486","Pipeline transportation"
"1203",35300,2011,2,2,"487","Scenic and sightseeing transportation"
"1204",35300,2011,54,56,"488","Support activities for transportation"
"1205",35300,2011,28,38,"492","Couriers and messengers"
"1206",35300,2011,33,38,"493","Warehousing and storage"
"1207",35300,2011,185,339,"51","Information"
"1208",35300,2011,55,60,"511","Publishing industries (except Internet)"
"1209",35300,2011,31,33,"512","Motion picture and sound recording industries"
"1210",35300,2011,20,25,"515","Broadcasting (except Internet)"
"1211",35300,2011,30,162,"517","Telecommunications"
"1212",35300,2011,25,29,"518","Data processing, hosting and related services"
"1213",35300,2011,25,30,"519","Other information services"
"1214",35300,2011,649,1020,"52","Finance and insurance"
"1215",35300,2011,158,438,"522","Credit intermediation and related activities"
"1216",35300,2011,166,211,"523","Securities, commodity contracts, and other financial investments and related activities"
"1217",35300,2011,330,369,"524","Insurance carriers and related activities"
"1218",35300,2011,2,2,"525","Funds, trusts, and other financial vehicles"
"1219",35300,2011,539,638,"53","Real estate and rental and leasing"
"1220",35300,2011,475,530,"531","Real estate"
"1221",35300,2011,58,102,"532","Rental and leasing services"
"1222",35300,2011,6,6,"533","Lessors of nonfinancial intangible assets (except copyrighted works)"
"1223",35300,2011,1840,1932,"54","Professional, scientific, and technical services"
"1224",35300,2011,1840,1932,"541","Professional, scientific, and technical services"
"1225",35300,2011,86,96,"55","Management of companies and enterprises"
"1226",35300,2011,86,96,"551","Management of companies and enterprises"
"1227",35300,2011,899,956,"56","Administrative and support and waste management and remediation services"
"1228",35300,2011,820,874,"561","Administrative and support services"
"1229",35300,2011,79,82,"562","Waste management and remediation services"
"1230",35300,2011,279,301,"61","Educational services"
"1231",35300,2011,279,301,"611","Educational services"
"1232",35300,2011,1862,2358,"62","Health care and social assistance"
"1233",35300,2011,1384,1606,"621","Ambulatory health care services"
"1234",35300,2011,10,10,"622","Hospitals"
"1235",35300,2011,133,257,"623","Nursing and residential care facilities"
"1236",35300,2011,367,485,"624","Social assistance"
"1237",35300,2011,269,279,"71","Arts, entertainment, and recreation"
"1238",35300,2011,69,69,"711","Performing arts, spectator sports, and related industries"
"1239",35300,2011,15,16,"712","Museums, historical sites, and similar institutions"
"1240",35300,2011,185,194,"713","Amusement, gambling, and recreation industries"
"1241",35300,2011,1681,1906,"72","Accommodation and food services"
"1242",35300,2011,77,81,"721","Accommodation"
"1243",35300,2011,1604,1825,"722","Food services and drinking places"
"1244",35300,2011,2071,2188,"81","Other services (except public administration)"
"1245",35300,2011,557,581,"811","Repair and maintenance"
"1246",35300,2011,748,837,"812","Personal and laundry services"
"1247",35300,2011,766,770,"813","Religious, grantmaking, civic, professional, and similar organizations"
"1248",35300,2011,24,24,"99","Industries not classified"
"1249",35620,2011,467736,534157,"--","Total"
"1250",35620,2011,314,315,"11","Agriculture, forestry, fishing and hunting"
"1251",35620,2011,8,8,"113","Forestry and logging"
"1252",35620,2011,74,75,"114","Fishing, hunting and trapping"
"1253",35620,2011,232,232,"115","Support activities for agriculture and forestry"
"1254",35620,2011,93,102,"21","Mining, quarrying, and oil and gas extraction"
"1255",35620,2011,11,11,"211","Oil and gas extraction"
"1256",35620,2011,59,68,"212","Mining (except oil and gas)"
"1257",35620,2011,23,23,"213","Support activities for mining"
"1258",35620,2011,150,531,"22","Utilities"
"1259",35620,2011,150,531,"221","Utilities"
"1260",35620,2011,42841,43080,"23","Construction"
"1261",35620,2011,14178,14216,"236","Construction of buildings"
"1262",35620,2011,1479,1522,"237","Heavy and civil engineering construction"
"1263",35620,2011,27207,27342,"238","Specialty trade contractors"
"1264",35620,2011,15633,16007,"31-33","Manufacturing"
"1265",35620,2011,2020,2042,"311","Food manufacturing"
"1266",35620,2011,134,137,"312","Beverage and tobacco product manufacturing"
"1267",35620,2011,222,227,"313","Textile mills"
"1268",35620,2011,323,325,"314","Textile product mills"
"1269",35620,2011,1268,1273,"315","Apparel manufacturing"
"1270",35620,2011,100,100,"316","Leather and allied product manufacturing"
"1271",35620,2011,228,229,"321","Wood product manufacturing"
"1272",35620,2011,238,246,"322","Paper manufacturing"
"1273",35620,2011,1962,1976,"323","Printing and related support activities"
"1274",35620,2011,61,79,"324","Petroleum and coal products manufacturing"
"1275",35620,2011,765,821,"325","Chemical manufacturing"
"1276",35620,2011,523,541,"326","Plastics and rubber products manufacturing"
"1277",35620,2011,400,438,"327","Nonmetallic mineral product manufacturing"
"1278",35620,2011,163,167,"331","Primary metal manufacturing"
"1279",35620,2011,2032,2051,"332","Fabricated metal product manufacturing"
"1280",35620,2011,773,784,"333","Machinery manufacturing"
"1281",35620,2011,733,756,"334","Computer and electronic product manufacturing"
"1282",35620,2011,342,344,"335","Electrical equipment, appliance, and component manufacturing"
"1283",35620,2011,243,248,"336","Transportation equipment manufacturing"
"1284",35620,2011,1068,1072,"337","Furniture and related product manufacturing"
"1285",35620,2011,2137,2151,"339","Miscellaneous manufacturing"
"1286",35620,2011,34882,37141,"42","Wholesale trade"
"1287",35620,2011,16439,17895,"423","Merchant wholesalers, durable goods"
"1288",35620,2011,14562,15277,"424","Merchant wholesalers, nondurable goods"
"1289",35620,2011,3945,3969,"425","Wholesale electronic markets and agents and brokers"
"1290",35620,2011,59585,75386,"44-45","Retail trade"
"1291",35620,2011,2898,3648,"441","Motor vehicle and parts dealers"
"1292",35620,2011,2791,3640,"442","Furniture and home furnishings stores"
"1293",35620,2011,2564,3696,"443","Electronics and appliance stores"
"1294",35620,2011,3419,4069,"444","Building material and garden equipment and supplies dealers"
"1295",35620,2011,17659,18827,"445","Food and beverage stores"
"1296",35620,2011,5240,7984,"446","Health and personal care stores"
"1297",35620,2011,3319,3727,"447","Gasoline stations"
"1298",35620,2011,8217,13628,"448","Clothing and clothing accessories stores"
"1299",35620,2011,2413,3158,"451","Sporting goods, hobby, book, and music stores"
"1300",35620,2011,1586,2309,"452","General merchandise stores"
"1301",35620,2011,5917,6886,"453","Miscellaneous store retailers"
"1302",35620,2011,3680,3814,"454","Nonstore retailers"
"1303",35620,2011,12447,13844,"48-49","Transportation and warehousing"
"1304",35620,2011,219,348,"481","Air transportation"
"1305",35620,2011,131,189,"483","Water transportation"
"1306",35620,2011,4741,4954,"484","Truck transportation"
"1307",35620,2011,2921,3119,"485","Transit and ground passenger transportation"
"1308",35620,2011,10,35,"486","Pipeline transportation"
"1309",35620,2011,177,181,"487","Scenic and sightseeing transportation"
"1310",35620,2011,2858,3113,"488","Support activities for transportation"
"1311",35620,2011,892,1181,"492","Couriers and messengers"
"1312",35620,2011,563,724,"493","Warehousing and storage"
"1313",35620,2011,7346,10932,"51","Information"
"1314",35620,2011,1807,2059,"511","Publishing industries (except Internet)"
"1315",35620,2011,3010,3233,"512","Motion picture and sound recording industries"
"1316",35620,2011,205,501,"515","Broadcasting (except Internet)"
"1317",35620,2011,817,3144,"517","Telecommunications"
"1318",35620,2011,707,851,"518","Data processing, hosting and related services"
"1319",35620,2011,886,1144,"519","Other information services"
"1320",35620,2011,16235,28489,"52","Finance and insurance"
"1321",35620,2011,2,4,"521","Monetary authorities- central bank"
"1322",35620,2011,2637,9967,"522","Credit intermediation and related activities"
"1323",35620,2011,6645,9790,"523","Securities, commodity contracts, and other financial investments and related activities"
"1324",35620,2011,7008,8644,"524","Insurance carriers and related activities"
"1325",35620,2011,84,84,"525","Funds, trusts, and other financial vehicles"
"1326",35620,2011,29220,32302,"53","Real estate and rental and leasing"
"1327",35620,2011,27594,29993,"531","Real estate"
"1328",35620,2011,1466,2135,"532","Rental and leasing services"
"1329",35620,2011,168,174,"533","Lessors of nonfinancial intangible assets (except copyrighted works)"
"1330",35620,2011,64777,67781,"54","Professional, scientific, and technical services"
"1331",35620,2011,64777,67781,"541","Professional, scientific, and technical services"
"1332",35620,2011,1917,2820,"55","Management of companies and enterprises"
"1333",35620,2011,1917,2820,"551","Management of companies and enterprises"
"1334",35620,2011,25097,27379,"56","Administrative and support and waste management and remediation services"
"1335",35620,2011,23912,26057,"561","Administrative and support services"
"1336",35620,2011,1187,1322,"562","Waste management and remediation services"
"1337",35620,2011,7424,8110,"61","Educational services"
"1338",35620,2011,7424,8110,"611","Educational services"
"1339",35620,2011,49612,58261,"62","Health care and social assistance"
"1340",35620,2011,41352,44210,"621","Ambulatory health care services"
"1341",35620,2011,155,218,"622","Hospitals"
"1342",35620,2011,1161,3573,"623","Nursing and residential care facilities"
"1343",35620,2011,7316,10260,"624","Social assistance"
"1344",35620,2011,9969,10689,"71","Arts, entertainment, and recreation"
"1345",35620,2011,5898,5976,"711","Performing arts, spectator sports, and related industries"
"1346",35620,2011,382,404,"712","Museums, historical sites, and similar institutions"
"1347",35620,2011,3691,4309,"713","Amusement, gambling, and recreation industries"
"1348",35620,2011,40345,45324,"72","Accommodation and food services"
"1349",35620,2011,1455,1720,"721","Accommodation"
"1350",35620,2011,38898,43604,"722","Food services and drinking places"
"1351",35620,2011,52685,54734,"81","Other services (except public administration)"
"1352",35620,2011,11698,11931,"811","Repair and maintenance"
"1353",35620,2011,23309,24728,"812","Personal and laundry services"
"1354",35620,2011,17683,18075,"813","Religious, grantmaking, civic, professional, and similar organizations"
"1355",35620,2011,930,930,"99","Industries not classified"
"1356",35980,2011,4897,5675,"--","Total"
"1357",35980,2011,14,14,"11","Agriculture, forestry, fishing and hunting"
"1358",35980,2011,5,5,"114","Fishing, hunting and trapping"
"1359",35980,2011,9,9,"115","Support activities for agriculture and forestry"
"1360",35980,2011,5,5,"21","Mining, quarrying, and oil and gas extraction"
"1361",35980,2011,5,5,"212","Mining (except oil and gas)"
"1362",35980,2011,8,11,"22","Utilities"
"1363",35980,2011,8,11,"221","Utilities"
"1364",35980,2011,522,522,"23","Construction"
"1365",35980,2011,132,132,"236","Construction of buildings"
"1366",35980,2011,31,31,"237","Heavy and civil engineering construction"
"1367",35980,2011,359,359,"238","Specialty trade contractors"
"1368",35980,2011,173,176,"31-33","Manufacturing"
"1369",35980,2011,17,17,"311","Food manufacturing"
"1370",35980,2011,6,6,"312","Beverage and tobacco product manufacturing"
